"ID","事業者コード","事業者名","路線コード","路線名","駅コード","駅名","緯度","経度","向き1","着数1","発数1","向き2","着数2","発数2"
5921,223,"近畿日本鉄道",1,"大阪線",30,"大和朝倉",34.515984,135.868918,"下り",114,65,"上り",69,116
5922,223,"近畿日本鉄道",1,"大阪線",31,"長谷寺",34.52685,135.90648,"下り",65,65,"上り",69,69
5923,223,"近畿日本鉄道",1,"大阪線",32,"榛原",34.52983,135.954615,"下り",76,63,"上り",63,75
5924,223,"近畿日本鉄道",1,"大阪線",33,"室生口大野",34.566129,136.015258,"下り",63,63,"上り",63,63
5925,223,"近畿日本鉄道",1,"大阪線",34,"三本松",34.57855,136.03585,"下り",52,52,"上り",57,57
5926,223,"近畿日本鉄道",1,"大阪線",35,"赤目口",34.599335,136.0737,"下り",63,63,"上り",63,63
5927,223,"近畿日本鉄道",1,"大阪線",36,"名張",34.621615,136.095745,"下り",63,68,"上り",69,63
5928,223,"近畿日本鉄道",1,"大阪線",37,"桔梗が丘",34.641185,136.11276,"下り",68,68,"上り",69,69
5929,223,"近畿日本鉄道",1,"大阪線",38,"美旗",34.662995,136.13301,"下り",68,68,"上り",69,69
5930,223,"近畿日本鉄道",1,"大阪線",39,"伊賀神戸",34.67399,136.15207,"下り",68,68,"上り",69,69
5931,223,"近畿日本鉄道",1,"大阪線",40,"青山町",34.67306,136.177725,"下り",68,38,"上り",37,69
5932,223,"近畿日本鉄道",1,"大阪線",41,"伊賀上津",34.68256,136.204305,"下り",34,34,"上り",37,37
5933,223,"近畿日本鉄道",1,"大阪線",42,"西青山",34.67634,136.238135,"下り",34,34,"上り",37,37
5934,223,"近畿日本鉄道",1,"大阪線",43,"東青山",34.67564,136.321635,"下り",34,52,"上り",55,37
5935,223,"近畿日本鉄道",1,"大阪線",44,"榊原温泉口",34.674835,136.348805,"下り",56,56,"上り",55,55
5936,223,"近畿日本鉄道",1,"大阪線",45,"大三",34.664045,136.36886,"下り",32,32,"上り",32,32
5937,223,"近畿日本鉄道",1,"大阪線",46,"伊勢石橋",34.65689,136.40852,"下り",32,32,"上り",32,32
5938,223,"近畿日本鉄道",1,"大阪線",47,"川合高岡",34.656405,136.43677,"下り",32,32,"上り",32,32
5939,223,"近畿日本鉄道",1,"大阪線",48,"伊勢中川",34.635315,136.4781,"下り",56,0,"上り",0,55
5940,223,"近畿日本鉄道",2,"難波線・奈良線",1,"大阪難波",34.667041,135.499104,"下り",0,223,"上り",225,0
5941,223,"近畿日本鉄道",2,"難波線・奈良線",2,"近鉄日本橋",34.666825,135.50623,"下り",223,223,"上り",225,225
5942,223,"近畿日本鉄道",2,"難波線・奈良線",3,"大阪上本町",34.666099,135.519306,"下り",223,223,"上り",225,225
5943,223,"近畿日本鉄道",2,"難波線・奈良線",4,"鶴橋",34.665217,135.531205,"下り",223,223,"上り",225,225
5944,223,"近畿日本鉄道",2,"難波線・奈良線",5,"今里",34.664725,135.54991,"下り",106,106,"上り",106,106
5945,223,"近畿日本鉄道",2,"難波線・奈良線",6,"布施",34.664085,135.56357,"下り",159,159,"上り",161,161
5946,223,"近畿日本鉄道",2,"難波線・奈良線",7,"河内永和",34.664245,135.57314,"下り",106,106,"上り",106,106
5947,223,"近畿日本鉄道",2,"難波線・奈良線",8,"河内小阪",34.66398,135.58132,"下り",126,126,"上り",133,133
5948,223,"近畿日本鉄道",2,"難波線・奈良線",9,"八戸ノ里",34.663725,135.589415,"下り",106,106,"上り",106,106
5949,223,"近畿日本鉄道",2,"難波線・奈良線",10,"若江岩田",34.66311,135.608355,"下り",106,106,"上り",106,106
5950,223,"近畿日本鉄道",2,"難波線・奈良線",11,"河内花園",34.662735,135.61843,"下り",106,106,"上り",106,106
5951,223,"近畿日本鉄道",2,"難波線・奈良線",12,"東花園",34.662365,135.62679,"下り",126,125,"上り",128,133
5952,223,"近畿日本鉄道",2,"難波線・奈良線",13,"瓢箪山",34.662005,135.63914,"下り",105,105,"上り",107,109
5953,223,"近畿日本鉄道",2,"難波線・奈良線",14,"枚岡",34.66954,135.648055,"下り",105,105,"上り",107,107
5954,223,"近畿日本鉄道",2,"難波線・奈良線",15,"額田",34.675195,135.651115,"下り",105,105,"上り",107,107
5955,223,"近畿日本鉄道",2,"難波線・奈良線",16,"石切",34.684785,135.655008,"下り",138,138,"上り",135,135
5956,223,"近畿日本鉄道",2,"難波線・奈良線",17,"生駒",34.6931,135.698055,"下り",202,203,"上り",199,199
5957,223,"近畿日本鉄道",2,"難波線・奈良線",18,"東生駒",34.691823,135.709929,"下り",105,92,"上り",96,107
5958,223,"近畿日本鉄道",2,"難波線・奈良線",19,"富雄",34.694205,135.73473,"下り",92,92,"上り",96,96
5959,223,"近畿日本鉄道",2,"難波線・奈良線",20,"学園前",34.697015,135.749805,"下り",190,190,"上り",188,188
5960,223,"近畿日本鉄道",2,"難波線・奈良線",21,"菖蒲池",34.697925,135.761275,"下り",92,92,"上り",96,96
5961,223,"近畿日本鉄道",2,"難波線・奈良線",22,"大和西大寺",34.69365,135.78307,"下り",190,140,"上り",135,188
5962,223,"近畿日本鉄道",2,"難波線・奈良線",23,"新大宮",34.685425,135.810685,"下り",140,140,"上り",135,135
5963,223,"近畿日本鉄道",2,"難波線・奈良線",24,"近鉄奈良",34.68426909,135.82789454,"下り",140,0,"上り",0,135
5964,223,"近畿日本鉄道",3,"名古屋線",1,"近鉄名古屋",35.16936,136.88375,"下り",0,162,"上り",165,0
5965,223,"近畿日本鉄道",3,"名古屋線",2,"米野",35.16126,136.87962,"下り",67,67,"上り",68,68
5966,223,"近畿日本鉄道",3,"名古屋線",3,"黄金",35.156275,136.870805,"下り",67,67,"上り",68,68
5967,223,"近畿日本鉄道",3,"名古屋線",4,"烏森",35.152815,136.86381,"下り",67,67,"上り",68,68
5968,223,"近畿日本鉄道",3,"名古屋線",5,"近鉄八田",35.149523,136.854332,"下り",67,67,"上り",68,68
5969,223,"近畿日本鉄道",3,"名古屋線",6,"伏屋",35.14015,136.827825,"下り",67,67,"上り",68,68
5970,223,"近畿日本鉄道",3,"名古屋線",7,"戸田",35.132605,136.807445,"下り",67,67,"上り",68,68
5971,223,"近畿日本鉄道",3,"名古屋線",8,"近鉄蟹江",35.12965,136.795215,"下り",162,162,"上り",165,165
5972,223,"近畿日本鉄道",3,"名古屋線",9,"富吉",35.12349,136.76937,"下り",105,66,"上り",67,107
5973,223,"近畿日本鉄道",3,"名古屋線",10,"佐古木",35.11948,136.752305,"下り",66,66,"上り",67,67
5974,223,"近畿日本鉄道",3,"名古屋線",11,"近鉄弥富",35.113585,136.727765,"下り",123,123,"上り",125,125
5975,223,"近畿日本鉄道",3,"名古屋線",12,"近鉄長島",35.09763,136.69608,"下り",66,66,"上り",67,67
5976,223,"近畿日本鉄道",3,"名古屋線",13,"桑名",35.066975,136.683375,"下り",123,122,"上り",124,125
5977,223,"近畿日本鉄道",3,"名古屋線",14,"益生",35.057785,136.678585,"下り",65,65,"上り",66,66
5978,223,"近畿日本鉄道",3,"名古屋線",15,"伊勢朝日",35.038255,136.66887,"下り",65,65,"上り",66,66
5979,223,"近畿日本鉄道",3,"名古屋線",16,"川越富洲原",35.016245,136.65976,"下り",65,65,"上り",66,66
5980,223,"近畿日本鉄道",3,"名古屋線",17,"近鉄富田",35.00650219,136.64934172,"下り",122,122,"上り",124,124
5981,223,"近畿日本鉄道",3,"名古屋線",18,"霞ヶ浦",34.993393,136.636881,"下り",65,65,"上り",66,66
5982,223,"近畿日本鉄道",3,"名古屋線",19,"阿倉川",34.985225,136.62943,"下り",65,65,"上り",66,66
5983,223,"近畿日本鉄道",3,"名古屋線",20,"川原町",34.977189,136.623279,"下り",65,65,"上り",66,66
5984,223,"近畿日本鉄道",3,"名古屋線",21,"近鉄四日市",34.966965,136.618572,"下り",122,124,"上り",122,124
5985,223,"近畿日本鉄道",3,"名古屋線",22,"新正",34.956359,136.618438,"下り",66,66,"上り",65,65
5986,223,"近畿日本鉄道",3,"名古屋線",23,"海山道",34.943315,136.622959,"下り",66,66,"上り",65,65
5987,223,"近畿日本鉄道",3,"名古屋線",24,"塩浜",34.93312,136.622218,"下り",124,116,"上り",114,122
5988,223,"近畿日本鉄道",3,"名古屋線",25,"北楠",34.9163,136.62481,"下り",58,58,"上り",57,57
5989,223,"近畿日本鉄道",3,"名古屋線",26,"楠",34.904885,136.63117,"下り",58,58,"上り",57,57
5990,223,"近畿日本鉄道",3,"名古屋線",27,"長太ノ浦",34.89152,136.62635,"下り",58,58,"上り",57,57
5991,223,"近畿日本鉄道",3,"名古屋線",28,"箕田",34.87957,136.62203,"下り",58,58,"上り",57,57
5992,223,"近畿日本鉄道",3,"名古屋線",29,"伊勢若松",34.869495,136.61679,"下り",116,115,"上り",114,114
5993,223,"近畿日本鉄道",3,"名古屋線",30,"千代崎",34.85485,136.608355,"下り",58,58,"上り",57,57
5994,223,"近畿日本鉄道",3,"名古屋線",31,"白子",34.83386,136.5895,"下り",115,115,"上り",113,114
5995,223,"近畿日本鉄道",3,"名古屋線",32,"鼓ヶ浦",34.82619,136.58126,"下り",57,57,"上り",57,57
5996,223,"近畿日本鉄道",3,"名古屋線",33,"磯山",34.81265,136.568875,"下り",57,57,"上り",57,57
5997,223,"近畿日本鉄道",3,"名古屋線",34,"千里",34.798515,136.556195,"下り",57,57,"上り",57,57
5998,223,"近畿日本鉄道",3,"名古屋線",35,"豊津上野",34.78525,136.543085,"下り",57,57,"上り",57,57
5999,223,"近畿日本鉄道",3,"名古屋線",36,"白塚",34.770705,136.532535,"下り",57,57,"上り",60,57
6000,223,"近畿日本鉄道",3,"名古屋線",37,"高田本山",34.755115,136.516375,"下り",57,57,"上り",60,60
6001,223,"近畿日本鉄道",3,"名古屋線",38,"江戸橋",34.74444,136.51402,"下り",115,115,"上り",116,116
6002,223,"近畿日本鉄道",3,"名古屋線",39,"津",34.734415,136.51023,"下り",115,115,"上り",116,116
6003,223,"近畿日本鉄道",3,"名古屋線",40,"津新町",34.715688,136.499919,"下り",115,71,"上り",72,116
6004,223,"近畿日本鉄道",3,"名古屋線",41,"南が丘",34.692038,136.496459,"下り",71,71,"上り",72,72
6005,223,"近畿日本鉄道",3,"名古屋線",42,"久居",34.675565,136.477815,"下り",71,71,"上り",72,72
6006,223,"近畿日本鉄道",3,"名古屋線",43,"桃園",34.66338,136.477465,"下り",71,71,"上り",72,72
6007,223,"近畿日本鉄道",3,"名古屋線",44,"伊勢中川",34.635315,136.4781,"下り",71,0,"上り",0,72
6008,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",1,"伊勢中川",34.635315,136.4781,"下り",0,106,"上り",108,0
6009,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",2,"伊勢中原",34.614735,136.49794,"下り",48,48,"上り",49,49
6010,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",3,"松ヶ崎",34.596469,136.518913,"下り",48,48,"上り",49,49
6011,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",4,"松阪",34.577307,136.536219,"下り",106,76,"上り",77,108
6012,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",5,"東松阪",34.56555,136.5461,"下り",48,48,"上り",49,49
6013,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",6,"櫛田",34.54889,136.58304,"下り",48,48,"上り",49,49
6014,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",7,"漕代",34.54098,136.601055,"下り",48,48,"上り",49,49
6015,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",8,"斎宮",34.537895,136.615295,"下り",48,48,"上り",49,49
6016,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",9,"明星",34.531395,136.64253,"下り",48,48,"上り",49,49
6017,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",10,"明野",34.52149,136.66882,"下り",48,48,"上り",49,49
6018,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",11,"小俣",34.512835,136.68481,"下り",48,48,"上り",49,49
6019,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",12,"宮町",34.497845,136.698565,"下り",49,49,"上り",51,51
6020,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",13,"伊勢市",34.491945,136.710485,"下り",76,76,"上り",77,77
6021,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",14,"宇治山田",34.488319,136.714031,"下り",76,62,"上り",64,77
6022,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",15,"五十鈴川",34.476435,136.7273,"下り",62,42,"上り",41,64
6023,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",16,"朝熊",34.477241,136.757401,"下り",42,42,"上り",41,41
6024,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",17,"池の浦",34.479089,136.818356,"下り",42,42,"上り",41,41
6025,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",18,"鳥羽",34.48725,136.841725,"下り",42,27,"上り",27,41
6026,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",19,"中之郷",34.47961,136.84541,"下り",27,27,"上り",27,27
6027,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",20,"志摩赤崎",34.469826,136.841708,"下り",27,27,"上り",27,27
6028,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",21,"船津",34.45687,136.842005,"下り",27,27,"上り",27,27
6029,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",22,"加茂",34.444205,136.84656,"下り",27,27,"上り",27,27
6030,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",23,"松尾",34.432565,136.84006,"下り",27,27,"上り",27,27
6031,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",24,"白木",34.429205,136.83116,"下り",27,27,"上り",27,27
6032,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",25,"五知",34.40668,136.810095,"下り",27,27,"上り",27,27
6033,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",26,"沓掛",34.39413,136.81443,"下り",27,27,"上り",27,27
6034,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",27,"上之郷",34.379325,136.81152,"下り",27,27,"上り",27,27
6035,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",28,"志摩磯部",34.36956,136.805795,"下り",27,27,"上り",27,27
6036,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",29,"穴川",34.358895,136.81588,"下り",27,27,"上り",27,27
6037,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",30,"志摩横山",34.333975,136.81836,"下り",27,27,"上り",27,27
6038,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",31,"鵜方",34.329375,136.82573,"下り",27,27,"上り",27,27
6039,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",32,"志摩神明",34.316205,136.829985,"下り",27,27,"上り",27,27
6040,223,"近畿日本鉄道",4,"山田線・鳥羽線・志摩線",33,"賢島",34.30865472,136.81957126,"下り",27,0,"上り",0,27
6041,223,"近畿日本鉄道",5,"京都線",1,"京都",34.984624,135.759055,"下り",0,147,"上り",139,0
6042,223,"近畿日本鉄道",5,"京都線",2,"東寺",34.979985,135.752595,"下り",147,147,"上り",139,139
6043,223,"近畿日本鉄道",5,"京都線",3,"十条",34.973995,135.75246,"下り",76,76,"上り",76,76
6044,223,"近畿日本鉄道",5,"京都線",4,"上鳥羽口",34.965015,135.75273,"下り",76,76,"上り",76,76
6045,223,"近畿日本鉄道",5,"京都線",5,"竹田",34.95599,135.75616,"下り",147,183,"上り",174,139
6046,223,"近畿日本鉄道",5,"京都線",6,"伏見",34.94602,135.76149,"下り",104,104,"上り",101,101
6047,223,"近畿日本鉄道",5,"京都線",7,"近鉄丹波橋",34.938105,135.766425,"下り",183,183,"上り",174,174
6048,223,"近畿日本鉄道",5,"京都線",8,"桃山御陵前",34.93333,135.76555,"下り",183,183,"上り",174,174
6049,223,"近畿日本鉄道",5,"京都線",9,"向島",34.914725,135.76977,"下り",104,104,"上り",101,101
6050,223,"近畿日本鉄道",5,"京都線",10,"小倉",34.893005,135.78188,"下り",104,104,"上り",101,101
6051,223,"近畿日本鉄道",5,"京都線",11,"伊勢田",34.88216,135.778995,"下り",104,104,"上り",101,101
6052,223,"近畿日本鉄道",5,"京都線",12,"大久保",34.87463,135.77706,"下り",183,183,"上り",174,174
6053,223,"近畿日本鉄道",5,"京都線",13,"久津川",34.864955,135.774785,"下り",104,104,"上り",101,101
6054,223,"近畿日本鉄道",5,"京都線",14,"寺田",34.85327,135.772085,"下り",104,104,"上り",101,101
6055,223,"近畿日本鉄道",5,"京都線",15,"富野荘",34.84016,135.772915,"下り",104,104,"上り",101,101
6056,223,"近畿日本鉄道",5,"京都線",16,"新田辺",34.820706,135.772816,"下り",183,158,"上り",153,174
6057,223,"近畿日本鉄道",5,"京都線",17,"興戸",34.80832,135.77868,"下り",81,81,"上り",80,80
6058,223,"近畿日本鉄道",5,"京都線",18,"三山木",34.79864,135.78609,"下り",81,81,"上り",80,80
6059,223,"近畿日本鉄道",5,"京都線",19,"近鉄宮津",34.79162,135.787515,"下り",81,78,"上り",79,80
6060,223,"近畿日本鉄道",5,"京都線",20,"狛田",34.78044,135.78952,"下り",78,78,"上り",79,79
6061,223,"近畿日本鉄道",5,"京都線",21,"新祝園",34.760319,135.792761,"下り",155,155,"上り",152,152
6062,223,"近畿日本鉄道",5,"京都線",22,"木津川台",34.746648,135.796064,"下り",78,78,"上り",79,79
6063,223,"近畿日本鉄道",5,"京都線",23,"山田川",34.737781,135.793875,"下り",78,78,"上り",79,79
6064,223,"近畿日本鉄道",5,"京都線",24,"高の原",34.72371,135.79186,"下り",155,155,"上り",152,152
6065,223,"近畿日本鉄道",5,"京都線",25,"平城",34.701465,135.78465,"下り",78,78,"上り",79,79
6066,223,"近畿日本鉄道",5,"京都線",26,"大和西大寺",34.69365,135.78307,"下り",155,0,"上り",0,152
6067,223,"近畿日本鉄道",6,"橿原線",1,"大和西大寺",34.69365,135.78307,"下り",0,131,"上り",131,0
6068,223,"近畿日本鉄道",6,"橿原線",2,"尼ヶ辻",34.681105,135.783525,"下り",84,84,"上り",80,80
6069,223,"近畿日本鉄道",6,"橿原線",3,"西ノ京",34.67065,135.78317,"下り",104,104,"上り",105,105
6070,223,"近畿日本鉄道",6,"橿原線",4,"九条",34.65941,135.78296,"下り",84,84,"上り",80,80
6071,223,"近畿日本鉄道",6,"橿原線",5,"近鉄郡山",34.64605,135.780725,"下り",131,131,"上り",131,131
6072,223,"近畿日本鉄道",6,"橿原線",6,"筒井",34.62024,135.78066,"下り",84,84,"上り",80,80
6073,223,"近畿日本鉄道",6,"橿原線",7,"平端",34.60671,135.78279,"下り",131,104,"上り",104,131
6074,223,"近畿日本鉄道",6,"橿原線",8,"ファミリー公園前",34.598065,135.785045,"下り",67,67,"上り",67,67
6075,223,"近畿日本鉄道",6,"橿原線",9,"結崎",34.584525,135.78484,"下り",67,67,"上り",67,67
6076,223,"近畿日本鉄道",6,"橿原線",10,"石見",34.57135,135.78586,"下り",67,67,"上り",67,67
6077,223,"近畿日本鉄道",6,"橿原線",11,"田原本",34.553085,135.790875,"下り",104,104,"上り",104,104
6078,223,"近畿日本鉄道",6,"橿原線",12,"笠縫",34.541425,135.79411,"下り",67,67,"上り",67,67
6079,223,"近畿日本鉄道",6,"橿原線",13,"新ノ口",34.525145,135.79466,"下り",67,67,"上り",67,67
6080,223,"近畿日本鉄道",6,"橿原線",14,"大和八木",34.513065,135.79147,"下り",104,104,"上り",104,104
